year,month,day,genus,species,plot_id,plot_type
1998,3,2,Dipodomys,merriami,8,Control
1998,3,2,Dipodomys,merriami,14,Control
1998,3,2,Onychomys,torridus,11,Control
1998,3,2,Dipodomys,ordii,8,Control
1998,3,2,Onychomys,torridus,13,Short-term Krat Exclosure
1998,3,2,Dipodomys,merriami,14,Control
1998,3,2,Dipodomys,merriami,11,Control
1998,3,2,Dipodomys,merriami,8,Control
1998,3,2,Peromyscus,maniculatus,5,Rodent Exclosure
1998,3,2,Dipodomys,merriami,8,Control
1998,3,2,Chaetodipus,baileyi,3,Long-term Krat Exclosure
1998,3,2,Onychomys,torridus,6,Short-term Krat Exclosure
1998,3,2,Chaetodipus,baileyi,13,Short-term Krat Exclosure
1998,3,2,Dipodomys,merriami,11,Control
1998,3,29,Dipodomys,merriami,12,Control
1998,3,29,Dipodomys,merriami,1,Spectab exclosure
1998,3,29,Dipodomys,merriami,2,Control
1998,3,29,Dipodomys,merriami,17,Control
1998,3,29,Dipodomys,merriami,17,Control
1998,3,29,Dipodomys,merriami,22,Control
1998,3,29,Chaetodipus,penicillatus,2,Control
1998,3,29,Dipodomys,merriami,12,Control
1998,3,29,Onychomys,torridus,17,Control
1998,3,29,Chaetodipus,baileyi,18,Short-term Krat Exclosure
1998,3,29,Peromyscus,eremicus,24,Rodent Exclosure
1998,3,29,Dipodomys,merriami,17,Control
1998,3,29,Dipodomys,merriami,17,Control
1998,3,29,Chaetodipus,baileyi,21,Long-term Krat Exclosure
1998,3,29,Chaetodipus,baileyi,18,Short-term Krat Exclosure
1998,3,29,Dipodomys,merriami,17,Control
1998,3,29,Dipodomys,merriami,17,Control
1998,3,29,Dipodomys,merriami,2,Control
1998,3,29,Dipodomys,merriami,2,Control
1998,3,29,Dipodomys,merriami,22,Control
1998,3,29,Dipodomys,merriami,2,Control
1998,3,29,Dipodomys,merriami,12,Control
1998,3,29,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,3,29,Reithrodontomys,megalotis,20,Short-term Krat Exclosure
1998,3,29,Dipodomys,merriami,12,Control
1998,3,29,Dipodomys,merriami,22,Control
1998,3,29,Peromyscus,maniculatus,19,Long-term Krat Exclosure
1998,3,29,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,3,29,Dipodomys,ordii,1,Spectab exclosure
1998,3,29,Dipodomys,merriami,12,Control
1998,3,29,Dipodomys,ordii,1,Spectab exclosure
1998,3,29,Dipodomys,merriami,2,Control
1998,3,29,Dipodomys,merriami,12,Control
1998,3,29,Dipodomys,merriami,12,Control
1998,3,29,Dipodomys,merriami,17,Control
1998,3,29,Onychomys,torridus,1,Spectab exclosure
1998,3,29,Dipodomys,merriami,17,Control
1998,3,29,Dipodomys,merriami,17,Control
1998,3,29,Chaetodipus,baileyi,21,Long-term Krat Exclosure
1998,3,29,Chaetodipus,baileyi,22,Control
1998,3,29,Peromyscus,eremicus,24,Rodent Exclosure
1998,3,29,Chaetodipus,penicillatus,2,Control
1998,3,29,Chaetodipus,penicillatus,7,Rodent Exclosure
1998,3,29,Onychomys,torridus,2,Control
1998,3,29,Dipodomys,merriami,12,Control
1998,3,29,Dipodomys,merriami,17,Control
1998,3,29,Dipodomys,merriami,22,Control
1998,3,29,Chaetodipus,baileyi,22,Control
1998,3,29,Chaetodipus,penicillatus,1,Spectab exclosure
1998,3,29,Chaetodipus,baileyi,2,Control
1998,3,29,Neotoma,albigula,2,Control
1998,3,29,Dipodomys,merriami,12,Control
1998,3,29,Chaetodipus,penicillatus,17,Control
1998,3,29,Dipodomys,merriami,22,Control
1998,3,29,Chaetodipus,penicillatus,24,Rodent Exclosure
1998,3,29,Dipodomys,merriami,1,Spectab exclosure
1998,3,29,Chaetodipus,baileyi,21,Long-term Krat Exclosure
1998,3,29,Dipodomys,ordii,1,Spectab exclosure
1998,3,29,Dipodomys,merriami,17,Control
1998,3,29,Dipodomys,merriami,22,Control
1998,3,29,Perognathus,flavus,21,Long-term Krat Exclosure
1998,5,2,Dipodomys,merriami,1,Spectab exclosure
1998,5,2,Dipodomys,merriami,2,Control
1998,5,2,Dipodomys,merriami,17,Control
1998,5,2,Chaetodipus,baileyi,18,Short-term Krat Exclosure
1998,5,2,Onychomys,torridus,12,Control
1998,5,2,Chaetodipus,baileyi,22,Control
1998,5,2,Chaetodipus,penicillatus,1,Spectab exclosure
1998,5,2,Dipodomys,merriami,2,Control
1998,5,2,Chaetodipus,penicillatus,19,Long-term Krat Exclosure
1998,5,2,Peromyscus,eremicus,24,Rodent Exclosure
1998,5,2,Dipodomys,merriami,17,Control
1998,5,2,Neotoma,albigula,20,Short-term Krat Exclosure
1998,5,2,Dipodomys,merriami,1,Spectab exclosure
1998,5,2,Dipodomys,merriami,17,Control
1998,5,2,Peromyscus,maniculatus,20,Short-term Krat Exclosure
1998,5,2,Peromyscus,maniculatus,23,Rodent Exclosure
1998,5,2,Neotoma,albigula,12,Control
1998,5,2,Chaetodipus,penicillatus,2,Control
1998,5,2,Dipodomys,merriami,17,Control
1998,5,2,Dipodomys,merriami,17,Control
1998,5,2,Dipodomys,merriami,12,Control
1998,5,2,Peromyscus,eremicus,24,Rodent Exclosure
1998,5,2,Chaetodipus,penicillatus,2,Control
1998,5,2,Dipodomys,merriami,12,Control
1998,5,2,Dipodomys,merriami,17,Control
1998,5,2,Dipodomys,merriami,12,Control
1998,5,2,Dipodomys,merriami,17,Control
1998,5,2,Perognathus,flavus,20,Short-term Krat Exclosure
1998,5,2,Chaetodipus,baileyi,21,Long-term Krat Exclosure
1998,5,2,Dipodomys,merriami,17,Control
1998,5,2,Dipodomys,merriami,2,Control
1998,5,2,Onychomys,torridus,1,Spectab exclosure
1998,5,2,Dipodomys,merriami,2,Control
1998,5,2,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,5,2,Onychomys,torridus,2,Control
1998,5,2,Neotoma,albigula,2,Control
1998,5,2,Dipodomys,merriami,17,Control
1998,5,2,Dipodomys,merriami,22,Control
1998,5,2,Dipodomys,merriami,12,Control
1998,5,2,Chaetodipus,baileyi,21,Long-term Krat Exclosure
1998,5,2,Dipodomys,merriami,12,Control
1998,5,2,Chaetodipus,penicillatus,7,Rodent Exclosure
1998,5,2,Onychomys,torridus,12,Control
1998,5,2,Chaetodipus,baileyi,22,Control
1998,5,2,Chaetodipus,penicillatus,18,Short-term Krat Exclosure
1998,5,2,Dipodomys,merriami,17,Control
1998,5,2,Peromyscus,leucopus,7,Rodent Exclosure
1998,5,2,Dipodomys,ordii,1,Spectab exclosure
1998,5,2,Reithrodontomys,megalotis,18,Short-term Krat Exclosure
1998,5,2,Chaetodipus,penicillatus,17,Control
1998,5,2,Chaetodipus,baileyi,22,Control
1998,5,2,Dipodomys,merriami,12,Control
1998,5,2,Onychomys,torridus,18,Short-term Krat Exclosure
1998,5,2,Peromyscus,maniculatus,24,Rodent Exclosure
1998,5,2,Chaetodipus,penicillatus,7,Rodent Exclosure
1998,5,3,Peromyscus,leucopus,15,Long-term Krat Exclosure
1998,5,3,Dipodomys,ordii,11,Control
1998,5,3,Dipodomys,merriami,8,Control
1998,5,3,Chaetodipus,penicillatus,15,Long-term Krat Exclosure
1998,5,3,Onychomys,torridus,13,Short-term Krat Exclosure
1998,5,3,Chaetodipus,baileyi,6,Short-term Krat Exclosure
1998,5,3,Chaetodipus,penicillatus,8,Control
1998,5,3,Chaetodipus,baileyi,13,Short-term Krat Exclosure
1998,5,3,Dipodomys,merriami,14,Control
1998,5,3,Neotoma,albigula,15,Long-term Krat Exclosure
1998,5,3,Dipodomys,merriami,4,Control
1998,5,3,Dipodomys,merriami,13,Short-term Krat Exclosure
1998,5,3,Dipodomys,merriami,13,Short-term Krat Exclosure
1998,5,3,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1998,5,3,Dipodomys,ordii,9,Spectab exclosure
1998,5,3,Peromyscus,maniculatus,5,Rodent Exclosure
1998,5,3,Peromyscus,maniculatus,16,Rodent Exclosure
1998,5,3,Dipodomys,merriami,9,Spectab exclosure
1998,5,3,Chaetodipus,penicillatus,8,Control
1998,5,3,Chaetodipus,baileyi,3,Long-term Krat Exclosure
1998,5,3,Chaetodipus,penicillatus,9,Spectab exclosure
1998,5,3,Peromyscus,maniculatus,16,Rodent Exclosure
1998,5,3,Dipodomys,merriami,13,Short-term Krat Exclosure
1998,5,3,Dipodomys,merriami,11,Control
1998,5,3,Dipodomys,merriami,13,Short-term Krat Exclosure
1998,5,3,Dipodomys,merriami,9,Spectab exclosure
1998,5,3,Chaetodipus,penicillatus,14,Control
1998,5,3,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1998,5,3,Onychomys,torridus,4,Control
1998,5,3,Dipodomys,merriami,14,Control
1998,5,3,Peromyscus,eremicus,15,Long-term Krat Exclosure
1998,5,3,Dipodomys,merriami,14,Control
1998,5,3,Dipodomys,ordii,8,Control
1998,5,3,Chaetodipus,penicillatus,8,Control
1998,5,3,Chaetodipus,penicillatus,5,Rodent Exclosure
1998,5,3,Onychomys,torridus,4,Control
1998,5,3,Onychomys,torridus,4,Control
1998,5,3,Dipodomys,merriami,4,Control
1998,5,3,Dipodomys,merriami,4,Control
1998,5,3,Chaetodipus,baileyi,6,Short-term Krat Exclosure
1998,5,3,Dipodomys,merriami,4,Control
1998,5,3,Chaetodipus,penicillatus,6,Short-term Krat Exclosure
1998,5,3,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1998,5,3,Dipodomys,merriami,9,Spectab exclosure
1998,5,3,Dipodomys,ordii,9,Spectab exclosure
1998,5,3,Chaetodipus,penicillatus,15,Long-term Krat Exclosure
1998,5,3,Onychomys,torridus,16,Rodent Exclosure
1998,5,3,Chaetodipus,penicillatus,6,Short-term Krat Exclosure
1998,5,3,Dipodomys,merriami,14,Control
1998,5,3,Dipodomys,merriami,11,Control
1998,5,3,Dipodomys,merriami,9,Spectab exclosure
1998,5,3,Peromyscus,maniculatus,5,Rodent Exclosure
1998,5,3,Dipodomys,merriami,9,Spectab exclosure
1998,5,28,Chaetodipus,penicillatus,12,Control
1998,5,28,Dipodomys,ordii,12,Control
1998,5,28,Onychomys,torridus,21,Long-term Krat Exclosure
1998,5,28,Dipodomys,merriami,12,Control
1998,5,28,Peromyscus,eremicus,24,Rodent Exclosure
1998,5,28,Neotoma,albigula,2,Control
1998,5,28,Chaetodipus,penicillatus,19,Long-term Krat Exclosure
1998,5,28,Dipodomys,merriami,2,Control
1998,5,28,Chaetodipus,penicillatus,12,Control
1998,5,28,Onychomys,torridus,22,Control
1998,5,28,Dipodomys,merriami,12,Control
1998,5,28,Dipodomys,ordii,1,Spectab exclosure
1998,5,28,Neotoma,albigula,12,Control
1998,5,28,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,5,28,Chaetodipus,baileyi,21,Long-term Krat Exclosure
1998,5,28,Peromyscus,eremicus,17,Control
1998,5,28,Dipodomys,merriami,12,Control
1998,5,28,Dipodomys,merriami,17,Control
1998,5,28,Dipodomys,merriami,1,Spectab exclosure
1998,5,28,Chaetodipus,penicillatus,18,Short-term Krat Exclosure
1998,5,28,Chaetodipus,penicillatus,2,Control
1998,5,28,Dipodomys,merriami,17,Control
1998,5,28,Dipodomys,merriami,22,Control
1998,5,28,Peromyscus,maniculatus,19,Long-term Krat Exclosure
1998,5,28,Perognathus,flavus,20,Short-term Krat Exclosure
1998,5,28,Dipodomys,merriami,12,Control
1998,5,28,Perognathus,flavus,20,Short-term Krat Exclosure
1998,5,28,Dipodomys,merriami,22,Control
1998,5,28,Dipodomys,ordii,1,Spectab exclosure
1998,5,28,Dipodomys,merriami,2,Control
1998,5,28,Perognathus,flavus,20,Short-term Krat Exclosure
1998,5,28,Dipodomys,merriami,22,Control
1998,5,28,Dipodomys,merriami,1,Spectab exclosure
1998,5,28,Dipodomys,merriami,12,Control
1998,5,28,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,5,28,Chaetodipus,baileyi,18,Short-term Krat Exclosure
1998,5,28,Dipodomys,merriami,12,Control
1998,5,28,Perognathus,flavus,20,Short-term Krat Exclosure
1998,5,28,Onychomys,torridus,22,Control
1998,5,28,Chaetodipus,penicillatus,2,Control
1998,5,28,Dipodomys,merriami,12,Control
1998,5,28,Dipodomys,merriami,2,Control
1998,5,28,Neotoma,albigula,2,Control
1998,5,28,Peromyscus,leucopus,23,Rodent Exclosure
1998,5,28,Dipodomys,merriami,12,Control
1998,5,28,Dipodomys,merriami,12,Control
1998,5,28,Dipodomys,merriami,17,Control
1998,5,28,Chaetodipus,penicillatus,18,Short-term Krat Exclosure
1998,5,28,Dipodomys,merriami,12,Control
1998,5,28,Chaetodipus,penicillatus,7,Rodent Exclosure
1998,5,28,Onychomys,torridus,12,Control
1998,5,28,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,5,28,Dipodomys,merriami,12,Control
1998,5,28,Chaetodipus,penicillatus,1,Spectab exclosure
1998,5,28,Dipodomys,merriami,2,Control
1998,5,28,Peromyscus,eremicus,20,Short-term Krat Exclosure
1998,5,28,Dipodomys,merriami,22,Control
1998,5,28,Dipodomys,merriami,12,Control
1998,5,28,Chaetodipus,penicillatus,17,Control
1998,5,28,Peromyscus,maniculatus,17,Control
1998,5,28,Chaetodipus,penicillatus,7,Rodent Exclosure
1998,5,28,Onychomys,torridus,12,Control
1998,5,28,Dipodomys,merriami,17,Control
1998,5,28,Dipodomys,ordii,1,Spectab exclosure
1998,5,28,Neotoma,albigula,2,Control
1998,5,28,Chaetodipus,baileyi,22,Control
1998,5,28,Dipodomys,merriami,17,Control
1998,5,28,Perognathus,flavus,12,Control
1998,5,28,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,5,28,Chaetodipus,baileyi,21,Long-term Krat Exclosure
1998,5,28,Dipodomys,merriami,17,Control
1998,5,28,Neotoma,albigula,24,Rodent Exclosure
1998,5,28,Chaetodipus,penicillatus,17,Control
1998,5,28,Peromyscus,maniculatus,17,Control
1998,5,28,Dipodomys,merriami,17,Control
1998,5,28,Chaetodipus,penicillatus,17,Control
1998,5,28,Dipodomys,merriami,17,Control
1998,5,28,Neotoma,albigula,17,Control
1998,5,28,Dipodomys,merriami,17,Control
1998,5,29,Onychomys,torridus,3,Long-term Krat Exclosure
1998,5,29,Onychomys,torridus,3,Long-term Krat Exclosure
1998,5,29,Spermophilus,spilosoma,4,Control
1998,5,29,Onychomys,torridus,6,Short-term Krat Exclosure
1998,5,29,Dipodomys,merriami,14,Control
1998,5,29,Dipodomys,ordii,8,Control
1998,5,29,Dipodomys,merriami,14,Control
1998,5,29,Dipodomys,merriami,14,Control
1998,5,29,Dipodomys,merriami,9,Spectab exclosure
1998,5,29,Dipodomys,merriami,9,Spectab exclosure
1998,5,29,Dipodomys,ordii,9,Spectab exclosure
1998,5,29,Chaetodipus,penicillatus,8,Control
1998,5,29,Onychomys,torridus,6,Short-term Krat Exclosure
1998,5,29,Dipodomys,ordii,8,Control
1998,5,29,Dipodomys,merriami,14,Control
1998,5,29,Dipodomys,ordii,11,Control
1998,5,29,Dipodomys,merriami,8,Control
1998,5,29,Chaetodipus,baileyi,13,Short-term Krat Exclosure
1998,5,29,Chaetodipus,baileyi,6,Short-term Krat Exclosure
1998,5,29,Dipodomys,merriami,14,Control
1998,5,29,Dipodomys,merriami,4,Control
1998,5,29,Chaetodipus,baileyi,6,Short-term Krat Exclosure
1998,5,29,Ammospermophilus,harrisi,15,Long-term Krat Exclosure
1998,5,29,Peromyscus,leucopus,9,Spectab exclosure
1998,5,29,Peromyscus,maniculatus,16,Rodent Exclosure
1998,5,29,Ammospermophilus,harrisi,8,Control
1998,5,29,Chaetodipus,penicillatus,14,Control
1998,5,29,Dipodomys,merriami,9,Spectab exclosure
1998,5,29,Dipodomys,merriami,14,Control
1998,5,29,Dipodomys,merriami,4,Control
1998,5,29,Chaetodipus,penicillatus,8,Control
1998,5,29,Onychomys,torridus,5,Rodent Exclosure
1998,5,29,Chaetodipus,penicillatus,15,Long-term Krat Exclosure
1998,5,29,Dipodomys,merriami,14,Control
1998,5,29,Chaetodipus,penicillatus,15,Long-term Krat Exclosure
1998,5,29,Perognathus,flavus,5,Rodent Exclosure
1998,5,29,Dipodomys,merriami,14,Control
1998,5,29,Ammospermophilus,harrisi,15,Long-term Krat Exclosure
1998,5,29,Dipodomys,merriami,4,Control
1998,5,29,Dipodomys,merriami,11,Control
1998,5,29,Dipodomys,merriami,14,Control
1998,5,29,Peromyscus,leucopus,10,Rodent Exclosure
1998,5,29,Chaetodipus,baileyi,3,Long-term Krat Exclosure
1998,5,29,Dipodomys,merriami,8,Control
1998,5,29,Onychomys,torridus,6,Short-term Krat Exclosure
1998,5,29,Perognathus,flavus,9,Spectab exclosure
1998,5,29,Dipodomys,merriami,14,Control
1998,5,29,Dipodomys,ordii,9,Spectab exclosure
1998,5,29,Neotoma,albigula,14,Control
1998,5,29,Dipodomys,merriami,9,Spectab exclosure
1998,5,29,Chaetodipus,baileyi,6,Short-term Krat Exclosure
1998,5,29,Peromyscus,eremicus,9,Spectab exclosure
1998,5,29,Onychomys,torridus,15,Long-term Krat Exclosure
1998,5,29,Chaetodipus,baileyi,13,Short-term Krat Exclosure
1998,5,29,Dipodomys,merriami,14,Control
1998,5,29,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1998,5,29,Dipodomys,merriami,9,Spectab exclosure
1998,5,29,Dipodomys,merriami,14,Control
1998,5,29,Peromyscus,maniculatus,15,Long-term Krat Exclosure
1998,5,29,Chaetodipus,baileyi,3,Long-term Krat Exclosure
1998,5,29,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1998,5,29,Dipodomys,merriami,11,Control
1998,5,29,Peromyscus,maniculatus,15,Long-term Krat Exclosure
1998,5,29,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1998,5,29,Ammospermophilus,harrisi,11,Control
1998,5,29,Peromyscus,maniculatus,15,Long-term Krat Exclosure
1998,5,29,Onychomys,torridus,3,Long-term Krat Exclosure
1998,5,29,Chaetodipus,penicillatus,6,Short-term Krat Exclosure
1998,5,29,Dipodomys,ordii,8,Control
1998,5,29,Dipodomys,merriami,11,Control
1998,5,29,Onychomys,torridus,13,Short-term Krat Exclosure
1998,5,29,Chaetodipus,baileyi,3,Long-term Krat Exclosure
1998,5,29,Dipodomys,merriami,4,Control
1998,5,29,Dipodomys,merriami,4,Control
1998,5,29,Dipodomys,merriami,11,Control
1998,5,29,Dipodomys,ordii,9,Spectab exclosure
1998,5,29,Dipodomys,ordii,8,Control
1998,5,29,Ammospermophilus,harrisi,11,Control
1998,5,29,Dipodomys,merriami,14,Control
1998,6,27,Dipodomys,spectabilis,2,Control
1998,6,27,Ammospermophilus,harrisi,22,Control
1998,6,27,Dipodomys,merriami,22,Control
1998,6,27,Chaetodipus,penicillatus,24,Rodent Exclosure
1998,6,27,Chaetodipus,penicillatus,17,Control
1998,6,27,Dipodomys,merriami,22,Control
1998,6,27,Dipodomys,merriami,2,Control
1998,6,27,Chaetodipus,penicillatus,18,Short-term Krat Exclosure
1998,6,27,Dipodomys,merriami,17,Control
1998,6,27,Neotoma,albigula,2,Control
1998,6,27,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,6,27,Dipodomys,ordii,17,Control
1998,6,27,Chaetodipus,penicillatus,7,Rodent Exclosure
1998,6,27,Dipodomys,merriami,1,Spectab exclosure
1998,6,27,Chaetodipus,penicillatus,21,Long-term Krat Exclosure
1998,6,27,Chaetodipus,penicillatus,21,Long-term Krat Exclosure
1998,6,27,Dipodomys,merriami,12,Control
1998,6,27,Chaetodipus,penicillatus,2,Control
1998,6,27,Onychomys,torridus,21,Long-term Krat Exclosure
1998,6,27,Neotoma,albigula,24,Rodent Exclosure
1998,6,27,Dipodomys,merriami,12,Control
1998,6,27,Chaetodipus,baileyi,21,Long-term Krat Exclosure
1998,6,27,Onychomys,torridus,12,Control
1998,6,27,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,6,27,Perognathus,flavus,20,Short-term Krat Exclosure
1998,6,27,Dipodomys,ordii,1,Spectab exclosure
1998,6,27,Neotoma,albigula,12,Control
1998,6,27,Onychomys,torridus,18,Short-term Krat Exclosure
1998,6,27,Chaetodipus,baileyi,21,Long-term Krat Exclosure
1998,6,27,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,6,27,Chaetodipus,baileyi,21,Long-term Krat Exclosure
1998,6,27,Onychomys,torridus,17,Control
1998,6,27,Ammospermophilus,harrisi,20,Short-term Krat Exclosure
1998,6,27,Chaetodipus,baileyi,21,Long-term Krat Exclosure
1998,6,27,Ammospermophilus,harrisi,19,Long-term Krat Exclosure
1998,6,27,Peromyscus,maniculatus,20,Short-term Krat Exclosure
1998,6,27,Dipodomys,merriami,12,Control
1998,6,27,Onychomys,torridus,12,Control
1998,6,27,Chaetodipus,baileyi,18,Short-term Krat Exclosure
1998,6,27,Chaetodipus,penicillatus,17,Control
1998,6,27,Peromyscus,eremicus,20,Short-term Krat Exclosure
1998,6,27,Chaetodipus,penicillatus,2,Control
1998,6,27,Perognathus,flavus,20,Short-term Krat Exclosure
1998,6,27,Peromyscus,eremicus,23,Rodent Exclosure
1998,6,27,Chaetodipus,penicillatus,7,Rodent Exclosure
1998,6,27,Peromyscus,eremicus,24,Rodent Exclosure
1998,6,27,Chaetodipus,baileyi,1,Spectab exclosure
1998,6,27,Perognathus,flavus,21,Long-term Krat Exclosure
1998,6,27,Dipodomys,merriami,17,Control
1998,6,27,Dipodomys,merriami,21,Long-term Krat Exclosure
1998,6,27,Chaetodipus,penicillatus,20,Short-term Krat Exclosure
1998,6,27,Peromyscus,eremicus,24,Rodent Exclosure
1998,6,27,Dipodomys,merriami,2,Control
1998,6,27,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,6,27,Dipodomys,merriami,2,Control
1998,6,27,Onychomys,torridus,12,Control
1998,6,27,Chaetodipus,penicillatus,2,Control
1998,6,27,Dipodomys,merriami,12,Control
1998,6,27,Chaetodipus,baileyi,18,Short-term Krat Exclosure
1998,6,27,Dipodomys,merriami,12,Control
1998,6,27,Chaetodipus,penicillatus,17,Control
1998,6,27,Neotoma,albigula,17,Control
1998,6,27,Peromyscus,maniculatus,20,Short-term Krat Exclosure
1998,6,27,Dipodomys,ordii,1,Spectab exclosure
1998,6,27,Neotoma,albigula,2,Control
1998,6,27,Dipodomys,ordii,17,Control
1998,6,27,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,6,27,Dipodomys,merriami,17,Control
1998,6,27,Perognathus,flavus,21,Long-term Krat Exclosure
1998,6,27,Dipodomys,merriami,17,Control
1998,6,27,Onychomys,torridus,12,Control
1998,6,27,Onychomys,torridus,21,Long-term Krat Exclosure
1998,6,27,Peromyscus,eremicus,24,Rodent Exclosure
1998,6,27,Dipodomys,merriami,12,Control
1998,6,27,Chaetodipus,baileyi,19,Long-term Krat Exclosure
1998,6,27,Spermophilus,spilosoma,21,Long-term Krat Exclosure
1998,6,27,Chaetodipus,baileyi,22,Control
1998,6,27,Dipodomys,merriami,12,Control
1998,6,27,Chaetodipus,penicillatus,17,Control
1998,6,28,Chaetodipus,baileyi,3,Long-term Krat Exclosure
1998,6,28,Dipodomys,ordii,9,Spectab exclosure
1998,6,28,Peromyscus,maniculatus,13,Short-term Krat Exclosure
1998,6,28,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1998,6,28,Chaetodipus,penicillatus,4,Control
1998,6,28,Dipodomys,merriami,9,Spectab exclosure
1998,6,28,Ammospermophilus,harrisi,13,Short-term Krat Exclosure
1998,6,28,Peromyscus,eremicus,14,Control
1998,6,28,Onychomys,torridus,6,Short-term Krat Exclosure
1998,6,28,Dipodomys,merriami,9,Spectab exclosure
1998,6,28,Ammospermophilus,harrisi,13,Short-term Krat Exclosure
1998,6,28,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1998,6,28,Dipodomys,ordii,9,Spectab exclosure
1998,6,28,Chaetodipus,baileyi,6,Short-term Krat Exclosure
1998,6,28,Ammospermophilus,harrisi,15,Long-term Krat Exclosure
1998,6,28,Dipodomys,ordii,8,Control
1998,6,28,Chaetodipus,penicillatus,8,Control
1998,6,28,Dipodomys,merriami,14,Control
1998,6,28,Chaetodipus,penicillatus,11,Control
1998,6,28,Dipodomys,merriami,4,Control
1998,6,28,Chaetodipus,baileyi,13,Short-term Krat Exclosure
1998,6,28,Chaetodipus,penicillatus,15,Long-term Krat Exclosure
1998,6,28,Ammospermophilus,harrisi,14,Control
1998,6,28,Peromyscus,maniculatus,10,Rodent Exclosure
1998,6,28,Neotoma,albigula,15,Long-term Krat Exclosure
1998,6,28,Dipodomys,merriami,4,Control
1998,6,28,Dipodomys,merriami,11,Control
1998,6,28,Dipodomys,merriami,14,Control
1998,6,28,Chaetodipus,baileyi,3,Long-term Krat Exclosure
1998,6,28,Dipodomys,merriami,14,Control
1998,6,28,Dipodomys,merriami,11,Control
1998,6,28,Perognathus,flavus,9,Spectab exclosure
1998,6,28,Chaetodipus,penicillatus,8,Control
1998,6,28,Dipodomys,merriami,14,Control
1998,6,28,Perognathus,flavus,15,Long-term Krat Exclosure
1998,6,28,Chaetodipus,baileyi,6,Short-term Krat Exclosure
1998,6,28,Perognathus,flavus,15,Long-term Krat Exclosure
1998,6,28,Dipodomys,merriami,5,Rodent Exclosure
1998,6,28,Dipodomys,merriami,4,Control
1998,6,28,Dipodomys,ordii,8,Control
1998,6,28,Chaetodipus,baileyi,13,Short-term Krat Exclosure
1998,6,28,Dipodomys,merriami,14,Control
1998,6,28,Chaetodipus,baileyi,3,Long-term Krat Exclosure
1998,6,28,Chaetodipus,baileyi,6,Short-term Krat Exclosure
1998,6,28,Dipodomys,ordii,9,Spectab exclosure
1998,6,28,Chaetodipus,penicillatus,8,Control
1998,6,28,Chaetodipus,baileyi,13,Short-term Krat Exclosure
1998,6,28,Chaetodipus,penicillatus,15,Long-term Krat Exclosure
1998,6,28,Chaetodipus,penicillatus,16,Rodent Exclosure
1998,6,28,Chaetodipus,baileyi,3,Long-term Krat Exclosure
1998,6,28,Chaetodipus,penicillatus,11,Control
1998,6,28,Peromyscus,maniculatus,5,Rodent Exclosure
1998,6,28,Dipodomys,merriami,14,Control
1998,6,28,Peromyscus,maniculatus,15,Long-term Krat Exclosure
1998,6,28,Dipodomys,merriami,9,Spectab exclosure
1998,6,28,Peromyscus,maniculatus,13,Short-term Krat Exclosure
1998,6,28,Onychomys,torridus,6,Short-term Krat Exclosure
1998,6,28,Onychomys,torridus,14,Control
1998,6,28,Chaetodipus,baileyi,16,Rodent Exclosure
1998,6,28,Chaetodipus,penicillatus,6,Short-term Krat Exclosure
1998,6,28,Onychomys,torridus,6,Short-term Krat Exclosure
1998,6,28,Chaetodipus,baileyi,3,Long-term Krat Exclosure
1998,6,28,Chaetodipus,baileyi,6,Short-term Krat Exclosure
1998,6,28,Dipodomys,merriami,11,Control
1998,6,28,Dipodomys,merriami,9,Spectab exclosure
1998,6,28,Chaetodipus,baileyi,3,Long-term Krat Exclosure
1998,6,28,Ammospermophilus,harrisi,16,Rodent Exclosure
1998,6,28,Chaetodipus,baileyi,13,Short-term Krat Exclosure
1998,6,28,Campylorhynchus,brunneicapillus,14,Control
1998,6,28,Peromyscus,maniculatus,16,Rodent Exclosure
1998,6,28,Chaetodipus,baileyi,3,Long-term Krat Exclosure
1998,6,28,Dipodomys,ordii,8,Control
1998,6,28,Spermophilus,spilosoma,16,Rodent Exclosure
1998,7,18,Dipodomys,merriami,1,Spectab exclosure
1998,7,18,Dipodomys,spectabilis,2,Control
1998,7,18,Chaetodipus,penicillatus,12,Control
1998,7,18,Perognathus,flavus,19,Long-term Krat Exclosure
